Invoice Number,Date,Time,Internal Toy ID Number,Toy Item Number,Toy Company,Toy Name,Suggested Age,Price Per Toy,Units Sold,Total Line Revenue,Total COGS,Payment,Cashier ID,Member?,Coupon?,Purchaser Age,Parking Validation?
671069,11/17/2012,16:34,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,2,$11.90 ,$6.18 ,Mastercard,Z.T.|880-7477,No,No,26,No
671089,11/17/2012,13:33,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Cash,P.N.|880-3021,No,No,36,No
671089,11/17/2012,13:33,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Cash,P.N.|880-3021,No,No,36,No
671089,11/17/2012,13:33,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,2,$11.90 ,$6.18 ,Cash,P.N.|880-3021,No,No,36,No
671138,11/17/2012,16:19,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,5,$49.75 ,$25.85 ,Gift Card,H.B.|880-3254,No,No,49,No
671140,11/17/2012,12:59,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Visa,D.Z.|880-1179,No,No,31,Yes
671182,11/18/2012,11:40,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,U.W.|880-9683,No,No,40,No
671199,11/18/2012,20:03,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,S.Y.|880-3139,No,No,38,No
671199,11/18/2012,20:03,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,2,$11.90 ,$6.18 ,Visa,S.Y.|880-3139,No,No,38,No
671199,11/18/2012,20:03,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Visa,S.Y.|880-3139,No,No,38,No
671199,11/18/2012,20:03,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Visa,S.Y.|880-3139,No,No,38,No
671210,11/19/2012,16:20,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Gift Card,S.V.|880-5987,No,No,51,No
671256,11/19/2012,16:43,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Check,Y.P.|880-6894,No,No,11,Yes
671256,11/19/2012,16:43,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,4,$23.80 ,$12.36 ,Check,Y.P.|880-6894,No,No,11,Yes
671264,11/19/2012,13:21,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,N.C.|880-3850,No,No,48,Yes
671283,11/20/2012,13:19,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,V.W.|880-8599,No,No,53,No
671323,11/21/2012,13:10,L197/FS,199,Duplo,Scooter,4 and up,$4.95 ,1,$4.95 ,$2.52 ,Visa,W.B.|880-9647,Yes,No,31,No
671359,11/21/2012,14:55,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Mastercard,N.W.|880-6237,No,No,59,No
671382,11/21/2012,13:10,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,C.X.|880-3590,No,No,30,No
671409,11/22/2012,11:23,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Gift Card,S.Y.|880-3139,No,No,60,No
671457,11/22/2012,17:24,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,L.C.|880-6872,No,No,39,Yes
671492,11/22/2012,14:31,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,3,$29.85 ,$15.51 ,Visa,W.B.|880-9647,No,Yes,35,No
671494,11/22/2012,14:25,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Visa,W.B.|880-9647,No,No,38,No
671517,11/22/2012,16:29,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,3,$29.85 ,$13.44 ,Cash,L.C.|880-6872,No,Yes,43,No
671549,11/22/2012,16:19,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,Z.Q.|880-4240,No,No,34,Yes
671563,11/23/2012,8:02,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Mastercard,Z.T.|880-7477,No,No,38,No
671563,11/23/2012,8:02,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Mastercard,Z.T.|880-7477,No,No,38,No
671588,11/23/2012,15:27,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Cash,U.O.|880-3720,No,No,40,Yes
671605,11/23/2012,13:07,L196/AR,196,Lego,Antique Car,8 and up,$7.95 ,1,$7.95 ,$4.45 ,Visa,S.V.|880-5987,No,No,31,No
671637,11/23/2012,16:42,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,C.X.|880-3590,Yes,No,40,No
671647,11/24/2012,15:16,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,C.X.|880-3590,No,No,38,Yes
671685,11/24/2012,20:36,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Gift Card,A.U.|880-2167,No,No,34,No
671700,11/25/2012,16:58,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,D.U.|880-2953,No,No,27,No
671700,11/25/2012,16:58,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,D.U.|880-2953,No,No,27,No
671735,11/25/2012,16:58,D199/SR,192,Duplo,Policemen,6 and up,$9.95 ,5,$49.75 ,$25.85 ,Visa,B.B.|880-9330,No,No,21,Yes
671753,11/25/2012,15:46,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Visa,U.W.|880-9683,No,No,19,No
671753,11/25/2012,15:46,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,U.W.|880-9683,No,No,19,No
671799,11/26/2012,19:18,D192/PN,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Discover,H.B.|880-3254,No,No,40,No
671801,11/27/2012,10:40,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,4,$23.80 ,$12.36 ,Mastercard,D.Z.|880-1179,No,No,38,No
671801,11/27/2012,10:40,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,D.Z.|880-1179,No,No,38,No
671816,11/27/2012,12:58,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,V.W.|880-8599,No,No,28,Yes
671858,11/27/2012,12:21,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,2,$11.90 ,$6.18 ,Cash,B.B.|880-9330,No,No,6,No
671901,11/28/2012,19:34,L196/AR,196,Lego,Antique Car,8 and up,$7.95 ,1,$7.95 ,$4.45 ,Cash,V.W.|880-4523,No,No,37,No
671923,11/28/2012,13:38,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,4,$39.80 ,$17.92 ,Cash,U.O.|880-3720,No,No,28,Yes
671935,11/28/2012,14:10,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,H.B.|880-3254,No,No,46,No
671984,11/28/2012,16:39,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,5,$49.75 ,$25.85 ,Cash,Y.P.|880-6894,No,No,40,No
671992,11/28/2012,18:58,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Discover,S.Y.|880-3139,No,No,37,Yes
672040,11/28/2012,10:25,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,Z.Q.|880-4240,Yes,No,23,Yes
672078,11/28/2012,15:08,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,5,$49.75 ,$25.85 ,Mastercard,H.B.|880-3254,No,No,31,Yes
672091,11/28/2012,12:32,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Cash,W.C.|880-4861,No,No,42,No
672118,11/28/2012,18:26,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Gift Card,L.W.|880-4986,No,No,39,No
672118,11/28/2012,18:26,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Gift Card,L.W.|880-4986,No,No,39,No
672134,11/28/2012,20:01,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Visa,D.Z.|880-1179,No,No,44,No
672134,11/28/2012,20:01,L212/SD,212,Lego,Scooter and Stand,6 and up,$4.95 ,4,$19.80 ,$8.92 ,Visa,D.Z.|880-1179,No,No,44,No
672134,11/28/2012,20:01,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,D.Z.|880-1179,No,No,44,No
672184,11/29/2012,20:58,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,U.O.|880-3720,No,No,32,No
672184,11/29/2012,20:58,L210/CS,210,Lego,Cowboys with Horses,6 and up,$9.45 ,2,$18.90 ,$9.26 ,Visa,U.O.|880-3720,No,No,32,No
672193,11/29/2012,11:24,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,C.X.|880-3590,No,No,48,No
672236,11/29/2012,16:10,L340/FS,340,Lego,Fire Trucks,6 and up,$34.95 ,1,$34.95 ,$19.92 ,Visa,N.W.|880-6237,No,No,46,Yes
672276,11/29/2012,13:03,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Cash,N.C.|880-3850,No,No,30,No
672300,11/30/2012,8:30,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,S.V.|880-5987,No,No,14,No
672305,11/30/2012,14:19,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,4,$23.80 ,$12.36 ,Mastercard,Z.T.|880-7477,No,No,30,No
672354,11/30/2012,16:04,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Visa,Y.P.|880-6894,No,No,30,Yes
672359,11/30/2012,10:43,L210/CS,210,Lego,Cowboys with Horses,6 and up,$9.45 ,2,$18.90 ,$9.26 ,Visa,V.W.|880-8599,No,No,30,No
672390,12/1/2012,11:32,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,3,$29.85 ,$13.44 ,Gift Card,U.O.|880-3720,No,No,38,Yes
672390,12/1/2012,11:32,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Gift Card,U.O.|880-3720,No,No,38,Yes
672403,12/1/2012,11:57,L196/AR,196,Lego,Antique Car,8 and up,$7.95 ,1,$7.95 ,$4.45 ,Visa,Z.Q.|880-4240,No,No,26,No
672419,12/1/2012,20:01,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,5,$49.75 ,$22.40 ,Visa,H.B.|880-3254,No,No,36,No
672464,12/1/2012,13:03,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,Z.T.|880-7477,No,No,35,No
672464,12/1/2012,13:03,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,Z.T.|880-7477,No,No,35,No
672500,12/3/2012,9:21,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,5,$29.75 ,$15.45 ,Visa,D.Z.|880-1179,No,Yes,33,Yes
672540,12/3/2012,12:37,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Gift Card,D.W.|880-7199,No,No,26,No
672545,12/3/2012,16:15,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,B.B.|880-9330,No,Yes,47,No
672545,12/3/2012,16:15,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,2,$11.90 ,$6.18 ,Visa,B.B.|880-9330,No,Yes,47,No
672587,12/4/2012,9:40,L212/SD,212,Lego,Scooter and Stand,6 and up,$4.95 ,4,$19.80 ,$8.92 ,Check,L.C.|880-6872,No,No,38,No
672616,12/4/2012,18:58,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,5,$49.75 ,$25.85 ,Cash,D.Z.|880-1179,No,No,30,No
672616,12/4/2012,18:58,D198/LX,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,D.Z.|880-1179,No,No,30,No
672618,12/4/2012,15:12,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Discover,U.W.|880-9683,No,No,35,Yes
672630,12/4/2012,12:08,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Mastercard,S.Y.|880-3139,Yes,No,31,No
672630,12/4/2012,12:08,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,S.Y.|880-3139,Yes,No,31,No
672630,12/4/2012,12:08,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Mastercard,S.Y.|880-3139,Yes,No,31,No
672646,12/4/2012,9:16,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Visa,C.X.|880-3590,No,No,48,Yes
672657,12/5/2012,8:37,L330/GN,330,Lego,Gas Station,8 and up,$32.95 ,1,$32.95 ,$19.11 ,Cash,S.Y.|880-3139,No,No,38,No
672698,12/5/2012,19:25,L197/FS,199,Duplo,Scooter,4 and up,$4.95 ,2,$9.90 ,$5.04 ,Mastercard,C.X.|880-3590,No,No,38,No
672701,12/5/2012,14:37,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,W.B.|880-9647,No,No,63,Yes
672701,12/5/2012,14:37,D198/LX,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Mastercard,W.B.|880-9647,No,No,63,Yes
672726,12/5/2012,15:44,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Mastercard,D.S.|880-7532,Yes,Yes,39,No
672756,12/5/2012,12:55,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,A.U.|880-2167,No,No,22,No
672798,12/5/2012,13:47,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,W.B.|880-9647,No,No,55,No
672798,12/5/2012,13:47,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,W.B.|880-9647,No,No,55,No
672809,12/6/2012,15:58,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,4,$23.80 ,$12.36 ,Mastercard,B.Y.|880-6845,No,No,32,Yes
672831,12/6/2012,15:28,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,B.Y.|880-6845,No,No,43,No
672839,12/6/2012,14:13,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Cash,H.B.|880-3254,No,No,27,No
672856,12/6/2012,16:36,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Mastercard,V.W.|880-4523,No,No,28,Yes
672869,12/6/2012,10:40,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,A.U.|880-2167,No,No,41,No
672904,12/7/2012,15:30,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,5,$49.75 ,$25.85 ,Cash,V.W.|880-4523,No,No,25,No
672950,12/7/2012,14:18,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Visa,B.B.|880-9330,No,No,39,No
673000,12/7/2012,11:10,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,V.W.|880-4523,No,No,40,No
673009,12/7/2012,14:21,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,H.B.|880-3254,No,No,44,No
673025,12/8/2012,15:43,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Mastercard,L.W.|880-4986,No,No,44,No
673059,12/8/2012,11:01,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,D.S.|880-7532,No,Yes,32,No
673099,12/9/2012,16:57,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,S.V.|880-5987,No,No,38,Yes
673143,12/9/2012,12:28,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Gift Card,Z.T.|880-7477,No,No,36,No
673145,12/9/2012,15:39,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,L.C.|880-6872,No,No,58,Yes
673159,12/9/2012,16:22,D192/PN,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Visa,B.Y.|880-6845,No,No,40,No
673176,12/9/2012,13:08,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Cash,Z.T.|880-7477,No,No,38,No
673176,12/9/2012,13:08,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Cash,Z.T.|880-7477,No,No,38,No
673199,12/9/2012,16:40,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,D.S.|880-7532,No,No,28,No
673243,12/10/2012,18:46,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,D.S.|880-7532,No,No,35,No
673243,12/10/2012,18:46,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Visa,D.S.|880-7532,No,No,35,No
673269,12/10/2012,13:41,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,D.U.|880-2953,No,No,32,No
673286,12/11/2012,10:21,L197/FS,199,Duplo,Scooter,4 and up,$4.95 ,4,$19.80 ,$10.08 ,Mastercard,B.X.|880-9149,No,No,40,No
673312,12/11/2012,8:07,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Mastercard,W.B.|880-9647,No,No,39,No
673325,12/11/2012,16:03,L196/AR,196,Lego,Antique Car,8 and up,$7.95 ,1,$7.95 ,$4.45 ,Mastercard,Z.T.|880-7477,No,No,47,No
673358,12/11/2012,9:43,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,A.U.|880-2167,No,No,34,No
673395,12/11/2012,14:13,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Discover,A.U.|880-2167,Yes,No,48,No
673423,12/11/2012,14:04,D192/PN,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,U.O.|880-3720,No,No,44,No
673423,12/11/2012,14:04,L340/FS,340,Lego,Fire Trucks,6 and up,$34.95 ,1,$34.95 ,$19.92 ,Cash,U.O.|880-3720,No,No,44,No
673424,12/12/2012,16:07,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Cash,Y.P.|880-6894,No,No,31,No
673441,12/12/2012,10:29,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,5,$49.75 ,$25.85 ,Visa,S.V.|880-5987,No,No,41,Yes
673441,12/12/2012,10:29,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,S.V.|880-5987,No,No,41,Yes
673469,12/12/2012,19:17,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Gift Card,W.B.|880-9647,No,No,8,Yes
673506,12/12/2012,12:55,L197/FS,199,Duplo,Scooter,4 and up,$4.95 ,1,$4.95 ,$2.52 ,Cash,D.S.|880-7532,No,No,39,No
673506,12/12/2012,12:55,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,D.S.|880-7532,No,No,39,No
673539,12/12/2012,16:02,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Visa,B.Y.|880-6845,No,Yes,33,Yes
673539,12/12/2012,16:02,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,B.Y.|880-6845,No,Yes,33,Yes
673561,12/12/2012,15:43,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,B.X.|880-9149,No,No,37,Yes
673561,12/12/2012,15:43,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,2,$11.90 ,$6.18 ,Visa,B.X.|880-9149,No,No,37,Yes
673581,12/12/2012,10:42,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Check,V.W.|880-8599,No,No,28,No
673589,12/12/2012,16:39,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Gift Card,S.Y.|880-3139,No,No,58,No
673633,12/13/2012,10:25,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,D.Z.|880-1179,No,Yes,35,No
673634,12/13/2012,15:44,L212/SD,212,Lego,Scooter and Stand,6 and up,$4.95 ,2,$9.90 ,$4.46 ,Mastercard,D.U.|880-2953,No,No,64,Yes
673678,12/13/2012,12:40,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,N.W.|880-6237,No,No,44,Yes
673688,12/13/2012,13:15,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,V.W.|880-8599,No,No,75,No
673688,12/13/2012,13:15,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Cash,V.W.|880-8599,No,No,75,No
673728,12/13/2012,16:01,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,D.Z.|880-1179,No,No,38,No
673771,12/13/2012,10:07,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,5,$49.75 ,$22.40 ,Visa,U.W.|880-9683,No,No,30,No
673799,12/14/2012,12:00,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Visa,V.W.|880-8599,No,No,34,No
673803,12/14/2012,16:17,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Cash,B.Y.|880-6845,No,No,22,No
673822,12/14/2012,11:31,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,5,$29.75 ,$15.45 ,Cash,W.C.|880-4861,No,No,41,No
673823,12/14/2012,14:58,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Discover,B.Y.|880-6845,No,No,28,Yes
673867,12/14/2012,12:22,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,B.X.|880-9149,No,No,29,No
673882,12/15/2012,16:01,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,2,$19.90 ,$8.96 ,Visa,D.W.|880-7199,No,Yes,34,No
673882,12/15/2012,16:01,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,D.W.|880-7199,No,Yes,34,No
673920,12/15/2012,13:47,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Discover,B.Y.|880-6845,No,Yes,29,No
673920,12/15/2012,13:47,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Discover,B.Y.|880-6845,No,Yes,29,No
673961,12/16/2012,20:00,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,4,$39.80 ,$20.68 ,Visa,S.V.|880-5987,No,Yes,42,No
673990,12/16/2012,12:20,L212/SD,212,Lego,Scooter and Stand,6 and up,$4.95 ,1,$4.95 ,$2.23 ,Cash,D.S.|880-7532,No,No,39,No
673990,12/16/2012,12:20,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,D.S.|880-7532,No,No,39,No
674019,12/16/2012,12:21,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Cash,N.W.|880-6237,No,No,49,No
674050,12/16/2012,20:19,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Cash,W.B.|880-9647,No,Yes,35,No
674055,12/16/2012,9:09,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,3,$29.85 ,$13.44 ,Check,N.W.|880-6237,Yes,No,39,No
674097,12/17/2012,14:18,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,D.S.|880-7532,No,No,35,No
674097,12/17/2012,14:18,D250/AT,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,D.S.|880-7532,No,No,35,No
674126,12/17/2012,17:33,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,4,$23.80 ,$12.36 ,Cash,U.W.|880-9683,No,No,31,No
674158,12/17/2012,13:21,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Mastercard,D.U.|880-2953,No,No,31,No
674171,12/17/2012,15:54,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,4,$23.80 ,$12.36 ,Visa,D.Z.|880-1179,No,Yes,28,Yes
674195,12/18/2012,18:39,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Discover,W.C.|880-4861,Yes,Yes,38,No
674195,12/18/2012,18:39,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Discover,W.C.|880-4861,Yes,Yes,38,No
674195,12/18/2012,18:39,L195/AE,195,Lego,Airplane,8 and up,$5.95 ,1,$5.95 ,$3.09 ,Discover,W.C.|880-4861,Yes,Yes,38,No
674225,12/19/2012,15:59,D255/FE,192,Duplo,Policemen,6 and up,$9.95 ,1,$9.95 ,$5.17 ,Visa,D.S.|880-7532,No,No,42,No
674225,12/19/2012,15:59,L256/PE,256,Lego,Police Officers and Motorcycle,9 and up,$9.95 ,1,$9.95 ,$4.48 ,Visa,D.S.|880-7532,No,No,42,No
674266,12/19/2012,15:00,D254/FE,192,Duplo,Policemen,6 and up,$9.95 ,2,$19.90 ,$10.34 ,Visa,W.B.|880-9647,No,No,67,No
